race,precinct,precinct_num,registered_voters,ballots_cast,candidate,votes,endorsed,vote_share,multi_candidate_race
Cook County Assessor,Northfield 36,36.0,1106,199,Pat Hynes,61,FALSE,0.3065,FALSE
Cook County Assessor,Northfield 37,37.0,1254,385,Pat Hynes,171,FALSE,0.4442,FALSE
Cook County Assessor,Northfield 38,38.0,903,205,Pat Hynes,82,FALSE,0.4,FALSE
Cook County Assessor,Northfield 39,39.0,702,124,Pat Hynes,55,FALSE,0.4435,FALSE
Cook County Assessor,Northfield 40,40.0,816,133,Pat Hynes,56,FALSE,0.4211,FALSE
Cook County Assessor,Northfield 41,41.0,909,261,Pat Hynes,95,FALSE,0.364,FALSE
Cook County Assessor,Northfield 42,42.0,1151,216,Pat Hynes,69,FALSE,0.3194,FALSE
Cook County Assessor,Northfield 43,43.0,1183,244,Pat Hynes,88,FALSE,0.3607,FALSE
Cook County Assessor,Northfield 44,44.0,811,205,Pat Hynes,72,FALSE,0.3512,FALSE
Cook County Assessor,Northfield 45,45.0,837,182,Pat Hynes,81,FALSE,0.4451,FALSE
Cook County Assessor,Northfield 46,46.0,1441,263,Pat Hynes,101,FALSE,0.384,FALSE
Cook County Assessor,Northfield 47,47.0,1386,390,Pat Hynes,135,FALSE,0.3462,FALSE
Cook County Assessor,Northfield 48,48.0,1015,215,Pat Hynes,83,FALSE,0.386,FALSE
Cook County Assessor,Northfield 49,49.0,1157,157,Pat Hynes,64,FALSE,0.4076,FALSE
Cook County Assessor,Northfield 50,50.0,1439,230,Pat Hynes,92,FALSE,0.4,FALSE
Cook County Assessor,Northfield 51,51.0,3043,648,Pat Hynes,256,FALSE,0.3951,FALSE
Cook County Assessor,Northfield 52,52.0,904,285,Pat Hynes,124,FALSE,0.4351,FALSE
Cook County Assessor,Northfield 53,53.0,1073,275,Pat Hynes,115,FALSE,0.4182,FALSE
Cook County Assessor,Northfield 54,54.0,1740,400,Pat Hynes,171,FALSE,0.4275,FALSE
Cook County Assessor,Northfield 55,55.0,1015,287,Pat Hynes,100,FALSE,0.3484,FALSE
Cook County Assessor,Northfield 56,56.0,1466,319,Pat Hynes,128,FALSE,0.4013,FALSE
Cook County Assessor,Northfield 57,57.0,820,176,Pat Hynes,72,FALSE,0.4091,FALSE
Cook County Assessor,Northfield 58,58.0,604,102,Pat Hynes,46,FALSE,0.451,FALSE
Cook County Assessor,Northfield Township Results,,71612,15194,Pat Hynes,6074,FALSE,0.3998,FALSE
Comptroller,Northfield 1,1.0,1856,165,Karina Villa,45,FALSE,0.2727,FALSE
Comptroller,Northfield 2,2.0,979,225,Karina Villa,29,FALSE,0.1289,FALSE
Comptroller,Northfield 3,3.0,1754,322,Karina Villa,36,FALSE,0.1118,FALSE
Comptroller,Northfield 4,4.0,1156,219,Karina Villa,56,FALSE,0.2557,FALSE
Comptroller,Northfield 5,5.0,865,150,Karina Villa,26,FALSE,0.1733,FALSE
Comptroller,Northfield 6,6.0,1160,248,Karina Villa,40,FALSE,0.1613,FALSE
Comptroller,Northfield 7,7.0,1578,377,Karina Villa,53,FALSE,0.1406,FALSE
Comptroller,Northfield 8,8.0,1540,307,Karina Villa,34,FALSE,0.1107,FALSE
Comptroller,Northfield 9,9.0,790,213,Karina Villa,26,FALSE,0.1221,FALSE
Comptroller,Northfield 10,10.0,1036,201,Karina Villa,45,FALSE,0.2239,FALSE
Comptroller,Northfield 11,11.0,1494,283,Karina Villa,32,FALSE,0.1131,FALSE
Comptroller,Northfield 12,12.0,1705,439,Karina Villa,47,FALSE,0.1071,FALSE
Comptroller,Northfield 13,13.0,989,194,Karina Villa,32,FALSE,0.1649,FALSE
Comptroller,Northfield 14,14.0,1063,209,Karina Villa,33,FALSE,0.1579,FALSE
Comptroller,Northfield 15,15.0,1884,433,Karina Villa,56,FALSE,0.1293,FALSE
Comptroller,Northfield 16,16.0,1222,238,Karina Villa,19,FALSE,0.0798,FALSE
Comptroller,Northfield 17,17.0,1839,267,Karina Villa,37,FALSE,0.1386,FALSE
Comptroller,Northfield 18,18.0,1382,312,Karina Villa,26,FALSE,0.0833,FALSE
Comptroller,Northfield 19,19.0,1361,297,Karina Villa,50,FALSE,0.1684,FALSE
Comptroller,Northfield 20,20.0,1070,256,Karina Villa,39,FALSE,0.1523,FALSE
Comptroller,Northfield 21,21.0,1581,380,Karina Villa,49,FALSE,0.1289,FALSE
Comptroller,Northfield 22,22.0,1160,251,Karina Villa,27,FALSE,0.1076,FALSE
Comptroller,Northfield 23,23.0,860,179,Karina Villa,16,FALSE,0.0894,FALSE
Comptroller,Northfield 24,24.0,1013,251,Karina Villa,50,FALSE,0.1992,FALSE
Comptroller,Northfield 25,25.0,1034,210,Karina Villa,40,FALSE,0.1905,FALSE
Comptroller,Northfield 26,26.0,965,227,Karina Villa,31,FALSE,0.1366,FALSE
Comptroller,Northfield 27,27.0,1495,209,Karina Villa,43,FALSE,0.2057,FALSE
Comptroller,Northfield 28,28.0,2141,381,Karina Villa,65,FALSE,0.1706,FALSE
Comptroller,Northfield 29,29.0,895,205,Karina Villa,29,FALSE,0.1415,FALSE
Comptroller,Northfield 30,30.0,1082,308,Karina Villa,34,FALSE,0.1104,FALSE
Comptroller,Northfield 31,31.0,1413,260,Karina Villa,42,FALSE,0.1615,FALSE
Comptroller,Northfield 32,32.0,1433,280,Karina Villa,31,FALSE,0.1107,FALSE
Comptroller,Northfield 33,33.0,1078,94,Karina Villa,13,FALSE,0.1383,FALSE
Comptroller,Northfield 34,34.0,776,193,Karina Villa,13,FALSE,0.0674,FALSE
Comptroller,Northfield 35,35.0,1188,221,Karina Villa,34,FALSE,0.1538,FALSE
Comptroller,Northfield 36,36.0,1106,194,Karina Villa,15,FALSE,0.0773,FALSE
Comptroller,Northfield 37,37.0,1254,369,Karina Villa,58,FALSE,0.1572,FALSE
Comptroller,Northfield 38,38.0,903,200,Karina Villa,41,FALSE,0.205,FALSE
Comptroller,Northfield 39,39.0,702,121,Karina Villa,26,FALSE,0.2149,FALSE
Comptroller,Northfield 40,40.0,816,127,Karina Villa,16,FALSE,0.126,FALSE
Comptroller,Northfield 41,41.0,909,252,Karina Villa,32,FALSE,0.127,FALSE
Comptroller,Northfield 42,42.0,1151,208,Karina Villa,22,FALSE,0.1058,FALSE
Comptroller,Northfield 43,43.0,1183,238,Karina Villa,32,FALSE,0.1345,FALSE
Comptroller,Northfield 44,44.0,811,200,Karina Villa,22,FALSE,0.11,FALSE
Comptroller,Northfield 45,45.0,837,176,Karina Villa,17,FALSE,0.0966,FALSE
Comptroller,Northfield 46,46.0,1441,259,Karina Villa,23,FALSE,0.0888,FALSE
Comptroller,Northfield 47,47.0,1386,379,Karina Villa,29,FALSE,0.0765,FALSE
Comptroller,Northfield 48,48.0,1015,210,Karina Villa,26,FALSE,0.1238,FALSE
Comptroller,Northfield 49,49.0,1157,147,Karina Villa,36,FALSE,0.2449,FALSE
Comptroller,Northfield 50,50.0,1439,226,Karina Villa,25,FALSE,0.1106,FALSE
Comptroller,Northfield 51,51.0,3043,630,Karina Villa,80,FALSE,0.127,FALSE
Comptroller,Northfield 52,52.0,904,277,Karina Villa,37,FALSE,0.1336,FALSE
Comptroller,Northfield 53,53.0,1073,263,Karina Villa,21,FALSE,0.0798,FALSE
Comptroller,Northfield 54,54.0,1740,384,Karina Villa,29,FALSE,0.0755,FALSE
Comptroller,Northfield 55,55.0,1015,274,Karina Villa,28,FALSE,0.1022,FALSE
Comptroller,Northfield 56,56.0,1466,311,Karina Villa,56,FALSE,0.1801,FALSE
Comptroller,Northfield 57,57.0,820,166,Karina Villa,23,FALSE,0.1386,FALSE
Comptroller,Northfield 58,58.0,604,100,Karina Villa,14,FALSE,0.14,FALSE
Comptroller,Northfield Township Results,,71612,14715,Karina Villa,1986,FALSE,0.135,FALSE
Comptroller,Northfield 1,1.0,1856,165,Stephanie A. Kifowit,6,FALSE,0.0364,FALSE
Comptroller,Northfield 2,2.0,979,225,Stephanie A. Kifowit,8,FALSE,0.0356,FALSE
Comptroller,Northfield 3,3.0,1754,322,Stephanie A. Kifowit,9,FALSE,0.028,FALSE
Comptroller,Northfield 4,4.0,1156,219,Stephanie A. Kifowit,4,FALSE,0.0183,FALSE
Comptroller,Northfield 5,5.0,865,150,Stephanie A. Kifowit,10,FALSE,0.0667,FALSE
Comptroller,Northfield 6,6.0,1160,248,Stephanie A. Kifowit,10,FALSE,0.0403,FALSE
Comptroller,Northfield 7,7.0,1578,377,Stephanie A. Kifowit,18,FALSE,0.0477,FALSE
Comptroller,Northfield 8,8.0,1540,307,Stephanie A. Kifowit,18,FALSE,0.0586,FALSE
Comptroller,Northfield 9,9.0,790,213,Stephanie A. Kifowit,10,FALSE,0.0469,FALSE
Comptroller,Northfield 10,10.0,1036,201,Stephanie A. Kifowit,12,FALSE,0.0597,FALSE
Comptroller,Northfield 11,11.0,1494,283,Stephanie A. Kifowit,18,FALSE,0.0636,FALSE
Comptroller,Northfield 12,12.0,1705,439,Stephanie A. Kifowit,21,FALSE,0.0478,FALSE
Comptroller,Northfield 13,13.0,989,194,Stephanie A. Kifowit,6,FALSE,0.0309,FALSE
Comptroller,Northfield 14,14.0,1063,209,Stephanie A. Kifowit,6,FALSE,0.0287,FALSE
Comptroller,Northfield 15,15.0,1884,433,Stephanie A. Kifowit,21,FALSE,0.0485,FALSE
Comptroller,Northfield 16,16.0,1222,238,Stephanie A. Kifowit,13,FALSE,0.0546,FALSE
Comptroller,Northfield 17,17.0,1839,267,Stephanie A. Kifowit,16,FALSE,0.0599,FALSE
Comptroller,Northfield 18,18.0,1382,312,Stephanie A. Kifowit,10,FALSE,0.0321,FALSE
Comptroller,Northfield 19,19.0,1361,297,Stephanie A. Kifowit,6,FALSE,0.0202,FALSE
Comptroller,Northfield 20,20.0,1070,256,Stephanie A. Kifowit,8,FALSE,0.0312,FALSE
Comptroller,Northfield 21,21.0,1581,380,Stephanie A. Kifowit,22,FALSE,0.0579,FALSE
Comptroller,Northfield 22,22.0,1160,251,Stephanie A. Kifowit,8,FALSE,0.0319,FALSE
Comptroller,Northfield 23,23.0,860,179,Stephanie A. Kifowit,7,FALSE,0.0391,FALSE
Comptroller,Northfield 24,24.0,1013,251,Stephanie A. Kifowit,10,FALSE,0.0398,FALSE
Comptroller,Northfield 25,25.0,1034,210,Stephanie A. Kifowit,10,FALSE,0.0476,FALSE
Comptroller,Northfield 26,26.0,965,227,Stephanie A. Kifowit,15,FALSE,0.0661,FALSE
Comptroller,Northfield 27,27.0,1495,209,Stephanie A. Kifowit,6,FALSE,0.0287,FALSE
Comptroller,Northfield 28,28.0,2141,381,Stephanie A. Kifowit,21,FALSE,0.0551,FALSE
Comptroller,Northfield 29,29.0,895,205,Stephanie A. Kifowit,7,FALSE,0.0341,FALSE
Comptroller,Northfield 30,30.0,1082,308,Stephanie A. Kifowit,15,FALSE,0.0487,FALSE
Comptroller,Northfield 31,31.0,1413,260,Stephanie A. Kifowit,19,FALSE,0.0731,FALSE
Comptroller,Northfield 32,32.0,1433,280,Stephanie A. Kifowit,20,FALSE,0.0714,FALSE
Comptroller,Northfield 33,33.0,1078,94,Stephanie A. Kifowit,5,FALSE,0.0532,FALSE
Comptroller,Northfield 34,34.0,776,193,Stephanie A. Kifowit,6,FALSE,0.0311,FALSE
Comptroller,Northfield 35,35.0,1188,221,Stephanie A. Kifowit,9,FALSE,0.0407,FALSE
Comptroller,Northfield 36,36.0,1106,194,Stephanie A. Kifowit,10,FALSE,0.0515,FALSE
Comptroller,Northfield 37,37.0,1254,369,Stephanie A. Kifowit,23,FALSE,0.0623,FALSE
Comptroller,Northfield 38,38.0,903,200,Stephanie A. Kifowit,6,FALSE,0.03,FALSE
Comptroller,Northfield 39,39.0,702,121,Stephanie A. Kifowit,6,FALSE,0.0496,FALSE
Comptroller,Northfield 40,40.0,816,127,Stephanie A. Kifowit,8,FALSE,0.063,FALSE
Comptroller,Northfield 41,41.0,909,252,Stephanie A. Kifowit,10,FALSE,0.0397,FALSE
Comptroller,Northfield 42,42.0,1151,208,Stephanie A. Kifowit,4,FALSE,0.0192,FALSE
Comptroller,Northfield 43,43.0,1183,238,Stephanie A. Kifowit,8,FALSE,0.0336,FALSE
Comptroller,Northfield 44,44.0,811,200,Stephanie A. Kifowit,13,FALSE,0.065,FALSE
Comptroller,Northfield 45,45.0,837,176,Stephanie A. Kifowit,4,FALSE,0.0227,FALSE
Comptroller,Northfield 46,46.0,1441,259,Stephanie A. Kifowit,8,FALSE,0.0309,FALSE
Comptroller,Northfield 47,47.0,1386,379,Stephanie A. Kifowit,15,FALSE,0.0396,FALSE
Comptroller,Northfield 48,48.0,1015,210,Stephanie A. Kifowit,8,FALSE,0.0381,FALSE
Comptroller,Northfield 49,49.0,1157,147,Stephanie A. Kifowit,7,FALSE,0.0476,FALSE
Comptroller,Northfield 50,50.0,1439,226,Stephanie A. Kifowit,7,FALSE,0.031,FALSE
Comptroller,Northfield 51,51.0,3043,630,Stephanie A. Kifowit,29,FALSE,0.046,FALSE
Comptroller,Northfield 52,52.0,904,277,Stephanie A. Kifowit,8,FALSE,0.0289,FALSE
Comptroller,Northfield 53,53.0,1073,263,Stephanie A. Kifowit,12,FALSE,0.0456,FALSE
Comptroller,Northfield 54,54.0,1740,384,Stephanie A. Kifowit,16,FALSE,0.0417,FALSE
Comptroller,Northfield 55,55.0,1015,274,Stephanie A. Kifowit,10,FALSE,0.0365,FALSE
Comptroller,Northfield 56,56.0,1466,311,Stephanie A. Kifowit,11,FALSE,0.0354,FALSE
Comptroller,Northfield 57,57.0,820,166,Stephanie A. Kifowit,9,FALSE,0.0542,FALSE
Comptroller,Northfield 58,58.0,604,100,Stephanie A. Kifowit,4,FALSE,0.04,FALSE
Comptroller,Northfield Township Results,,71612,14715,Stephanie A. Kifowit,646,FALSE,0.0439,FALSE
Comptroller,Northfield 1,1.0,1856,165,Holly Kim,69,TRUE,0.4182,FALSE
Comptroller,Northfield 2,2.0,979,225,Holly Kim,111,TRUE,0.4933,FALSE
Comptroller,Northfield 3,3.0,1754,322,Holly Kim,118,TRUE,0.3665,FALSE
Comptroller,Northfield 4,4.0,1156,219,Holly Kim,75,TRUE,0.3425,FALSE
Comptroller,Northfield 5,5.0,865,150,Holly Kim,46,TRUE,0.3067,FALSE
Comptroller,Northfield 6,6.0,1160,248,Holly Kim,64,TRUE,0.2581,FALSE
Comptroller,Northfield 7,7.0,1578,377,Holly Kim,100,TRUE,0.2653,FALSE
Comptroller,Northfield 8,8.0,1540,307,Holly Kim,135,TRUE,0.4397,FALSE
Comptroller,Northfield 9,9.0,790,213,Holly Kim,73,TRUE,0.3427,FALSE
Comptroller,Northfield 10,10.0,1036,201,Holly Kim,64,TRUE,0.3184,FALSE
Comptroller,Northfield 11,11.0,1494,283,Holly Kim,98,TRUE,0.3463,FALSE
Comptroller,Northfield 12,12.0,1705,439,Holly Kim,144,TRUE,0.328,FALSE
Comptroller,Northfield 13,13.0,989,194,Holly Kim,72,TRUE,0.3711,FALSE
Comptroller,Northfield 14,14.0,1063,209,Holly Kim,84,TRUE,0.4019,FALSE
Comptroller,Northfield 15,15.0,1884,433,Holly Kim,190,TRUE,0.4388,FALSE
Comptroller,Northfield 16,16.0,1222,238,Holly Kim,98,TRUE,0.4118,FALSE
Comptroller,Northfield 17,17.0,1839,267,Holly Kim,83,TRUE,0.3109,FALSE
Comptroller,Northfield 18,18.0,1382,312,Holly Kim,166,TRUE,0.5321,FALSE
Comptroller,Northfield 19,19.0,1361,297,Holly Kim,100,TRUE,0.3367,FALSE
Comptroller,Northfield 20,20.0,1070,256,Holly Kim,92,TRUE,0.3594,FALSE
Comptroller,Northfield 21,21.0,1581,380,Holly Kim,120,TRUE,0.3158,FALSE
Comptroller,Northfield 22,22.0,1160,251,Holly Kim,86,TRUE,0.3426,FALSE
Comptroller,Northfield 23,23.0,860,179,Holly Kim,54,TRUE,0.3017,FALSE
Comptroller,Northfield 24,24.0,1013,251,Holly Kim,65,TRUE,0.259,FALSE
Comptroller,Northfield 25,25.0,1034,210,Holly Kim,82,TRUE,0.3905,FALSE
Comptroller,Northfield 26,26.0,965,227,Holly Kim,85,TRUE,0.3744,FALSE
Comptroller,Northfield 27,27.0,1495,209,Holly Kim,88,TRUE,0.4211,FALSE
Comptroller,Northfield 28,28.0,2141,381,Holly Kim,127,TRUE,0.3333,FALSE
Comptroller,Northfield 29,29.0,895,205,Holly Kim,74,TRUE,0.361,FALSE
Comptroller,Northfield 30,30.0,1082,308,Holly Kim,88,TRUE,0.2857,FALSE
Comptroller,Northfield 31,31.0,1413,260,Holly Kim,78,TRUE,0.3,FALSE
Comptroller,Northfield 32,32.0,1433,280,Holly Kim,106,TRUE,0.3786,FALSE
Comptroller,Northfield 33,33.0,1078,94,Holly Kim,37,TRUE,0.3936,FALSE
Comptroller,Northfield 34,34.0,776,193,Holly Kim,62,TRUE,0.3212,FALSE
Comptroller,Northfield 35,35.0,1188,221,Holly Kim,78,TRUE,0.3529,FALSE
Comptroller,Northfield 36,36.0,1106,194,Holly Kim,84,TRUE,0.433,FALSE
Comptroller,Northfield 37,37.0,1254,369,Holly Kim,99,TRUE,0.2683,FALSE
Comptroller,Northfield 38,38.0,903,200,Holly Kim,52,TRUE,0.26,FALSE
Comptroller,Northfield 39,39.0,702,121,Holly Kim,41,TRUE,0.3388,FALSE
Comptroller,Northfield 40,40.0,816,127,Holly Kim,46,TRUE,0.3622,FALSE
Comptroller,Northfield 41,41.0,909,252,Holly Kim,86,TRUE,0.3413,FALSE
Comptroller,Northfield 42,42.0,1151,208,Holly Kim,73,TRUE,0.351,FALSE
Comptroller,Northfield 43,43.0,1183,238,Holly Kim,82,TRUE,0.3445,FALSE
Comptroller,Northfield 44,44.0,811,200,Holly Kim,71,TRUE,0.355,FALSE
Comptroller,Northfield 45,45.0,837,176,Holly Kim,59,TRUE,0.3352,FALSE
Comptroller,Northfield 46,46.0,1441,259,Holly Kim,131,TRUE,0.5058,FALSE
Comptroller,Northfield 47,47.0,1386,379,Holly Kim,145,TRUE,0.3826,FALSE
Comptroller,Northfield 48,48.0,1015,210,Holly Kim,75,TRUE,0.3571,FALSE
Comptroller,Northfield 49,49.0,1157,147,Holly Kim,39,TRUE,0.2653,FALSE
Comptroller,Northfield 50,50.0,1439,226,Holly Kim,101,TRUE,0.4469,FALSE
Comptroller,Northfield 51,51.0,3043,630,Holly Kim,197,TRUE,0.3127,FALSE
Comptroller,Northfield 52,52.0,904,277,Holly Kim,95,TRUE,0.343,FALSE
Comptroller,Northfield 53,53.0,1073,263,Holly Kim,90,TRUE,0.3422,FALSE
Comptroller,Northfield 54,54.0,1740,384,Holly Kim,158,TRUE,0.4115,FALSE
Comptroller,Northfield 55,55.0,1015,274,Holly Kim,119,TRUE,0.4343,FALSE
Comptroller,Northfield 56,56.0,1466,311,Holly Kim,104,TRUE,0.3344,FALSE
Comptroller,Northfield 57,57.0,820,166,Holly Kim,68,TRUE,0.4096,FALSE
Comptroller,Northfield 58,58.0,604,100,Holly Kim,30,TRUE,0.3,FALSE
Comptroller,Northfield Township Results,,71612,14715,Holly Kim,5257,TRUE,0.3573,FALSE
Comptroller,Northfield 1,1.0,1856,165,Margaret Croke,38,FALSE,0.2303,FALSE
Comptroller,Northfield 2,2.0,979,225,Margaret Croke,62,FALSE,0.2756,FALSE
Comptroller,Northfield 3,3.0,1754,322,Margaret Croke,118,FALSE,0.3665,FALSE
Comptroller,Northfield 4,4.0,1156,219,Margaret Croke,61,FALSE,0.2785,FALSE
Comptroller,Northfield 5,5.0,865,150,Margaret Croke,56,FALSE,0.3733,FALSE
Comptroller,Northfield 6,6.0,1160,248,Margaret Croke,104,FALSE,0.4194,FALSE
Comptroller,Northfield 7,7.0,1578,377,Margaret Croke,143,FALSE,0.3793,FALSE
Comptroller,Northfield 8,8.0,1540,307,Margaret Croke,79,FALSE,0.2573,FALSE
Comptroller,Northfield 9,9.0,790,213,Margaret Croke,69,FALSE,0.3239,FALSE
Comptroller,Northfield 10,10.0,1036,201,Margaret Croke,66,FALSE,0.3284,FALSE
Comptroller,Northfield 11,11.0,1494,283,Margaret Croke,107,FALSE,0.3781,FALSE
Comptroller,Northfield 12,12.0,1705,439,Margaret Croke,169,FALSE,0.385,FALSE
Comptroller,Northfield 13,13.0,989,194,Margaret Croke,58,FALSE,0.299,FALSE
Comptroller,Northfield 14,14.0,1063,209,Margaret Croke,76,FALSE,0.3636,FALSE
Comptroller,Northfield 15,15.0,1884,433,Margaret Croke,131,FALSE,0.3025,FALSE
Comptroller,Northfield 16,16.0,1222,238,Margaret Croke,86,FALSE,0.3613,FALSE
Comptroller,Northfield 17,17.0,1839,267,Margaret Croke,105,FALSE,0.3933,FALSE
Comptroller,Northfield 18,18.0,1382,312,Margaret Croke,87,FALSE,0.2788,FALSE
Comptroller,Northfield 19,19.0,1361,297,Margaret Croke,107,FALSE,0.3603,FALSE
Comptroller,Northfield 20,20.0,1070,256,Margaret Croke,91,FALSE,0.3555,FALSE
Comptroller,Northfield 21,21.0,1581,380,Margaret Croke,158,FALSE,0.4158,FALSE
Comptroller,Northfield 22,22.0,1160,251,Margaret Croke,97,FALSE,0.3865,FALSE
Comptroller,Northfield 23,23.0,860,179,Margaret Croke,78,FALSE,0.4358,FALSE
Comptroller,Northfield 24,24.0,1013,251,Margaret Croke,95,FALSE,0.3785,FALSE
Comptroller,Northfield 25,25.0,1034,210,Margaret Croke,62,FALSE,0.2952,FALSE
Comptroller,Northfield 26,26.0,965,227,Margaret Croke,78,FALSE,0.3436,FALSE
Comptroller,Northfield 27,27.0,1495,209,Margaret Croke,56,FALSE,0.2679,FALSE
Comptroller,Northfield 28,28.0,2141,381,Margaret Croke,137,FALSE,0.3596,FALSE
Comptroller,Northfield 29,29.0,895,205,Margaret Croke,76,FALSE,0.3707,FALSE
Comptroller,Northfield 30,30.0,1082,308,Margaret Croke,136,FALSE,0.4416,FALSE
Comptroller,Northfield 31,31.0,1413,260,Margaret Croke,90,FALSE,0.3462,FALSE
Comptroller,Northfield 32,32.0,1433,280,Margaret Croke,100,FALSE,0.3571,FALSE
Comptroller,Northfield 33,33.0,1078,94,Margaret Croke,27,FALSE,0.2872,FALSE
Comptroller,Northfield 34,34.0,776,193,Margaret Croke,98,FALSE,0.5078,FALSE
Comptroller,Northfield 35,35.0,1188,221,Margaret Croke,78,FALSE,0.3529,FALSE
Comptroller,Northfield 36,36.0,1106,194,Margaret Croke,65,FALSE,0.3351,FALSE
Comptroller,Northfield 37,37.0,1254,369,Margaret Croke,126,FALSE,0.3415,FALSE
Comptroller,Northfield 38,38.0,903,200,Margaret Croke,78,FALSE,0.39,FALSE
Comptroller,Northfield 39,39.0,702,121,Margaret Croke,35,FALSE,0.2893,FALSE
Comptroller,Northfield 40,40.0,816,127,Margaret Croke,47,FALSE,0.3701,FALSE
Comptroller,Northfield 41,41.0,909,252,Margaret Croke,87,FALSE,0.3452,FALSE
Comptroller,Northfield 42,42.0,1151,208,Margaret Croke,91,FALSE,0.4375,FALSE
Comptroller,Northfield 43,43.0,1183,238,Margaret Croke,91,FALSE,0.3824,FALSE
Comptroller,Northfield 44,44.0,811,200,Margaret Croke,78,FALSE,0.39,FALSE
Comptroller,Northfield 45,45.0,837,176,Margaret Croke,77,FALSE,0.4375,FALSE
Comptroller,Northfield 46,46.0,1441,259,Margaret Croke,80,FALSE,0.3089,FALSE
Comptroller,Northfield 47,47.0,1386,379,Margaret Croke,152,FALSE,0.4011,FALSE
Comptroller,Northfield 48,48.0,1015,210,Margaret Croke,77,FALSE,0.3667,FALSE
Comptroller,Northfield 49,49.0,1157,147,Margaret Croke,48,FALSE,0.3265,FALSE
Comptroller,Northfield 50,50.0,1439,226,Margaret Croke,73,FALSE,0.323,FALSE
Comptroller,Northfield 51,51.0,3043,630,Margaret Croke,260,FALSE,0.4127,FALSE
Comptroller,Northfield 52,52.0,904,277,Margaret Croke,112,FALSE,0.4043,FALSE
Comptroller,Northfield 53,53.0,1073,263,Margaret Croke,107,FALSE,0.4068,FALSE
Comptroller,Northfield 54,54.0,1740,384,Margaret Croke,146,FALSE,0.3802,FALSE
Comptroller,Northfield 55,55.0,1015,274,Margaret Croke,92,FALSE,0.3358,FALSE
Comptroller,Northfield 56,56.0,1466,311,Margaret Croke,119,FALSE,0.3826,FALSE
Comptroller,Northfield 57,57.0,820,166,Margaret Croke,54,FALSE,0.3253,FALSE
Comptroller,Northfield 58,58.0,604,100,Margaret Croke,42,FALSE,0.42,FALSE
Comptroller,Northfield Township Results,,71612,14715,Margaret Croke,5316,FALSE,0.3613,FALSE
MWRD,Northfield 1,1.0,1856,170,Eira Lizeth Corral Sepúlveda,105,TRUE,0.6176,TRUE
MWRD,Northfield 2,2.0,979,235,Eira Lizeth Corral Sepúlveda,171,TRUE,0.7277,TRUE
MWRD,Northfield 3,3.0,1754,330,Eira Lizeth Corral Sepúlveda,199,TRUE,0.603,TRUE
MWRD,Northfield 4,4.0,1156,226,Eira Lizeth Corral Sepúlveda,123,TRUE,0.5442,TRUE
MWRD,Northfield 5,5.0,865,154,Eira Lizeth Corral Sepúlveda,99,TRUE,0.6429,TRUE
MWRD,Northfield 6,6.0,1160,261,Eira Lizeth Corral Sepúlveda,161,TRUE,0.6169,TRUE
MWRD,Northfield 7,7.0,1578,389,Eira Lizeth Corral Sepúlveda,210,TRUE,0.5398,TRUE
MWRD,Northfield 8,8.0,1540,317,Eira Lizeth Corral Sepúlveda,191,TRUE,0.6025,TRUE
MWRD,Northfield 9,9.0,790,217,Eira Lizeth Corral Sepúlveda,128,TRUE,0.5899,TRUE
MWRD,Northfield 10,10.0,1036,201,Eira Lizeth Corral Sepúlveda,131,TRUE,0.6517,TRUE
MWRD,Northfield 11,11.0,1494,289,Eira Lizeth Corral Sepúlveda,189,TRUE,0.654,TRUE
MWRD,Northfield 12,12.0,1705,448,Eira Lizeth Corral Sepúlveda,263,TRUE,0.5871,TRUE
MWRD,Northfield 13,13.0,989,208,Eira Lizeth Corral Sepúlveda,122,TRUE,0.5865,TRUE
MWRD,Northfield 14,14.0,1063,216,Eira Lizeth Corral Sepúlveda,144,TRUE,0.6667,TRUE
MWRD,Northfield 15,15.0,1884,446,Eira Lizeth Corral Sepúlveda,311,TRUE,0.6973,TRUE
MWRD,Northfield 16,16.0,1222,252,Eira Lizeth Corral Sepúlveda,164,TRUE,0.6508,TRUE
MWRD,Northfield 17,17.0,1839,283,Eira Lizeth Corral Sepúlveda,191,TRUE,0.6749,TRUE
MWRD,Northfield 18,18.0,1382,319,Eira Lizeth Corral Sepúlveda,229,TRUE,0.7179,TRUE
MWRD,Northfield 19,19.0,1361,304,Eira Lizeth Corral Sepúlveda,181,TRUE,0.5954,TRUE
MWRD,Northfield 20,20.0,1070,263,Eira Lizeth Corral Sepúlveda,167,TRUE,0.635,TRUE
MWRD,Northfield 21,21.0,1581,388,Eira Lizeth Corral Sepúlveda,249,TRUE,0.6418,TRUE
MWRD,Northfield 22,22.0,1160,258,Eira Lizeth Corral Sepúlveda,156,TRUE,0.6047,TRUE
MWRD,Northfield 23,23.0,860,184,Eira Lizeth Corral Sepúlveda,108,TRUE,0.587,TRUE
MWRD,Northfield 24,24.0,1013,258,Eira Lizeth Corral Sepúlveda,139,TRUE,0.5388,TRUE
MWRD,Northfield 25,25.0,1034,212,Eira Lizeth Corral Sepúlveda,139,TRUE,0.6557,TRUE
MWRD,Northfield 26,26.0,965,231,Eira Lizeth Corral Sepúlveda,171,TRUE,0.7403,TRUE
MWRD,Northfield 27,27.0,1495,212,Eira Lizeth Corral Sepúlveda,121,TRUE,0.5708,TRUE
MWRD,Northfield 28,28.0,2141,399,Eira Lizeth Corral Sepúlveda,251,TRUE,0.6291,TRUE
